Brand,Model,Age,KmDriven,Transmission,Owner,FuelType,Price
Hyundai,Verna,133,71000,Automatic,second,Diesel,545000.0
Honda,City,121,32896,Automatic,first,Petrol,890000.0
Hyundai,i10,157,45000,Manual,first,Petrol,365000.0
BMW,X3,121,65000,Automatic,second,Diesel,2900000.0
Audi,A4,145,45200,Automatic,first,Diesel,1350000.0
Honda,CRV,205,82167,Automatic,first,Petrol,540000.0
Hyundai,i10,109,37429,Manual,first,Petrol,589000.0
Maruti Suzuki,Ciaz,109,46000,Manual,first,Diesel,844999.9999999999
Honda,City,169,67031,Manual,first,Petrol,400000.0
BMW,6 Series,145,30000,Automatic,first,Diesel,4500000.0
Maruti Suzuki,Celerio,109,47691,Automatic,first,Petrol,394000.0
Renault,Koleos,169,32531,Automatic,second,Diesel,800000.0
Ford,Figo,145,71336,Manual,first,Diesel,409999.99999999994
Toyota,Innova,229,196000,Manual,first,Diesel,625000.0
Maruti Suzuki,Swift Dzire,121,28193,Manual,first,Diesel,525000.0
Mercedes-Benz,AMG,73,2526,Automatic,first,Petrol,8396000.0
Hyundai,Santro,253,52146,Manual,first,Petrol,193000.0
Mercedes-Benz,E-Class,145,85000,Automatic,first,Diesel,2100000.0
Hyundai,i10,121,20780,Manual,first,Petrol,430000.0
Honda,Mobilio,133,43081,Manual,first,Petrol,525000.0
Porsche,Cayenne,181,35000,Automatic,second,Petrol,3200000.0
Mahindra,Quanto,145,36000,Manual,first,Diesel,390000.0
Toyota,Corolla,217,67000,Manual,third,Petrol,220000.00000000003
Mahindra,KUV100,109,34079,Manual,first,Diesel,370000.0
BMW,3 Series,181,77849,Automatic,second,Petrol,1127000.0
Maruti Suzuki,Alto,145,86000,Manual,first,Petrol,241000.0
Audi,Q3,121,110000,Automatic,first,Diesel,1900000.0
Toyota,Etios,121,116000,Manual,second,Diesel,580000.0
Mahindra,XUV500,109,41840,Manual,first,Diesel,1352000.0
Toyota,Fortuner,121,19317,Manual,first,Diesel,2450000.0
Lexus,LX,133,41000,Manual,first,CNG,325000.0
Mercedes-Benz,GLE,97,25601,Automatic,first,Diesel,5673000.0
Hyundai,Creta,121,83950,Manual,first,Diesel,994999.9999999999
Honda,City,157,60000,Automatic,first,Petrol,550000.0
Audi,A4,121,50000,Automatic,first,Diesel,2500000.0
Maruti Suzuki,Zen,193,37000,Manual,first,Petrol,100000.0
Maruti Suzuki,Alto,169,76976,Manual,second,Petrol,215000.0
Maruti Suzuki,Baleno,85,21684,Automatic,first,Petrol,789000.0
Mahindra,XUV500,121,62000,Manual,first,Diesel,1025000.0
Ford,Freestyle,217,1261,Manual,first,Petrol,600000.0
Hyundai,i20,97,59450,Manual,first,Petrol,753000.0
Mercedes-Benz,C-Class,85,24465,Automatic,first,Diesel,3945000.0000000005
Honda,City,133,55000,Manual,first,Petrol,584000.0
Ford,Ecosport,97,2000,Manual,first,Petrol,865000.0
Maruti Suzuki,Baleno,97,25040,Manual,first,Petrol,774000.0
Hyundai,i10,205,84000,Manual,first,Petrol,250000.0
Toyota,Innova,217,170428,Manual,second,Diesel,570000.0
Maruti Suzuki,Baleno,109,12573,Manual,first,Petrol,580000.0
Audi,Q7,157,88000,Automatic,first,Diesel,3650000.0
Hyundai,Santa Fe,157,86000,Automatic,second,Diesel,950000.0
Lexus,LS,157,51019,Manual,first,Petrol,348000.0
Honda,City,145,45000,Manual,first,Petrol,455000.0
Hyundai,i20,157,51000,Manual,first,Diesel,390000.0
Mahindra,Bolero,217,92000,Manual,first,Diesel,270000.0
Toyota,Fortuner,97,29000,Automatic,first,Diesel,3100000.0
BMW,3 Series,193,70521,Automatic,second,Petrol,1030000.0000000001
BMW,3 Series,181,51000,Automatic,first,Diesel,775000.0
Maruti Suzuki,Wagon-R,157,52618,Manual,first,Petrol,320000.0
Maruti Suzuki,Ertiga,145,68000,Manual,first,Diesel,484999.99999999994
Land Rover,Range Rover Evoque,109,29022,Automatic,second,Diesel,3408000.0
Maruti Suzuki,Ertiga,97,80000,Manual,first,Diesel,810000.0
Tata,Indigo,109,78000,Manual,second,Diesel,235000.0
Maruti Suzuki,Alto,157,100000,Manual,first,Petrol,180000.0
Hyundai,Eon,121,31412,Manual,first,Petrol,342000.0
BMW,X4,181,78000,Automatic,second,Diesel,534000.0
Ford,Endeavour,85,14000,Automatic,first,Diesel,3199000.0
Volkswagen,Vento,169,80000,Manual,first,Diesel,475000.0
Maruti Suzuki,Ciaz,133,46738,Automatic,first,Petrol,610000.0
Hyundai,Eon,145,54884,Manual,second,Petrol,369000.0
Audi,Q5,157,74500,Automatic,second,Diesel,1500000.0
Mahindra,XUV500,109,67472,Manual,first,Diesel,1450000.0
Maruti Suzuki,Swift,145,84000,Manual,first,Diesel,565000.0
Maruti Suzuki,Ritz,169,77400,Manual,first,Diesel,250000.0
Mercedes-Benz,C-Class,97,14470,Automatic,first,Diesel,3850000.0
Renault,Duster,133,52108,Manual,first,Diesel,549000.0
Maruti Suzuki,Swift Dzire,145,40000,Manual,first,Petrol,355000.0
Toyota,Innova,133,105044,Manual,first,Diesel,1075000.0
Hyundai,Creta,109,24347,Manual,first,Petrol,1100000.0
BMW,X4,133,58000,Manual,first,Diesel,450000.0
Mahindra,XUV500,133,49663,Manual,first,Diesel,842000.0
Honda,City,97,17000,Automatic,first,Petrol,1160000.0
Jaguar,XF,109,13418,Automatic,first,Diesel,3363000.0000000005
Ford,Fiesta,205,117080,Manual,third,Diesel,225000.0
BMW,5 Series,181,74000,Automatic,first,Petrol,1295000.0
Maruti Suzuki,Swift,181,86514,Manual,first,Diesel,425000.0
Audi,A6,133,66882,Automatic,first,Diesel,2502000.0
Honda,Brio,133,41460,Manual,first,Petrol,395000.0
Honda,City,169,57000,Automatic,first,Petrol,440000.00000000006
Volkswagen,Polo,121,34010,Manual,third,Petrol,495000.0
Mahindra,Scorpio,181,96813,Manual,second,Diesel,550000.0
Honda,City,169,84000,Manual,first,Petrol,325000.0
Skoda,Rapid,145,50004,Manual,first,Petrol,401999.99999999994
Mahindra,XUV500,109,67995,Manual,first,Diesel,1173000.0
Volkswagen,Jetta,157,55000,Manual,first,Diesel,950000.0
Maruti Suzuki,Baleno,97,14900,Automatic,first,Petrol,860000.0
Honda,Amaze,145,70961,Manual,first,Diesel,400000.0
Volkswagen,Vento,121,40194,Manual,first,Petrol,555000.0
Maruti Suzuki,Alto,121,96000,Manual,first,Petrol,250000.0
Land Rover,Discovery,97,35000,Automatic,first,Diesel,4160000.0
Honda,City,121,50000,Automatic,first,Petrol,741000.0
Nissan,Terrano,133,50000,Manual,first,Diesel,650000.0
Maruti Suzuki,Alto,205,26299,Manual,first,Petrol,120000.0
Toyota,Fortuner,121,150386,Manual,first,Diesel,2300000.0
Hyundai,i20,157,60000,Manual,first,Diesel,274000.0
Ford,Figo,145,65000,Manual,first,Diesel,390000.0
Maruti Suzuki,Vitara-Brezza,97,80000,Manual,first,Diesel,800000.0
Hyundai,Verna,157,92000,Manual,third,Diesel,400000.0
Hyundai,Tucson,109,13000,Automatic,first,Petrol,1775000.0
Maruti Suzuki,Ritz,145,73278,Manual,first,Diesel,505000.0
Audi,A4,169,38000,Automatic,first,Petrol,1200000.0
Mercedes-Benz,E-Class,109,46936,Automatic,first,Diesel,2960000.0
Renault,Duster,121,55000,Manual,first,Diesel,650000.0
Honda,Amaze,133,19000,Automatic,first,Petrol,475000.0
Volvo,S60,109,42259,Automatic,first,Diesel,2436000.0
Maruti Suzuki,Swift Dzire,169,14000,Manual,second,Petrol,320000.0
Maruti Suzuki,Wagon-R,109,16956,Manual,first,Petrol,360000.0
Maruti Suzuki,Omni,97,15473,Manual,first,Petrol,358000.0
BMW,X4,169,75000,Manual,first,Diesel,250000.0
Ford,Fiesta,145,96000,Manual,second,Diesel,350000.0
Toyota,Camry,121,25000,Automatic,first,Petrol,2500000.0
Maruti Suzuki,Wagon-R,181,38000,Manual,second,Petrol,175000.0
Mercedes-Benz,E-Class,241,54000,Automatic,first,Diesel,1000000.0
Maruti Suzuki,Baleno,85,4131,Automatic,first,Petrol,775000.0
Honda,Jazz,109,31700,Manual,first,Petrol,645000.0
Mahindra,Scorpio,97,66988,Automatic,first,Diesel,1000000.0
Volkswagen,Polo,133,54230,Manual,first,Petrol,450000.0
Hyundai,i20,121,35000,Manual,first,Petrol,340000.0
Toyota,Camry,181,62714,Automatic,first,Petrol,450000.0
Maruti Suzuki,Wagon-R,121,45295,Manual,first,Petrol,430000.0
BMW,5 Series,85,7000,Automatic,first,Diesel,4600000.0
Maruti Suzuki,Alto,109,57000,Automatic,first,Petrol,340000.0
Mercedes-Benz,C-Class,145,40100,Automatic,first,Diesel,1450000.0
Maruti Suzuki,Alto,145,56000,Manual,first,Petrol,210000.0
Maruti Suzuki,Swift,157,15000,Manual,first,Petrol,365000.0
Chevrolet,Sail,133,14000,Manual,first,Petrol,300000.0
Hyundai,i20,193,68000,Manual,second,Diesel,395000.0
Skoda,Superb,157,83000,Automatic,first,Diesel,675000.0
Toyota,Corolla,145,81504,Manual,first,Diesel,653000.0
Toyota,Fortuner,121,73500,Manual,first,Diesel,2200000.0
Skoda,Rapid,145,52900,Automatic,first,Petrol,475000.0
Honda,Brio,97,20000,Automatic,first,Petrol,599000.0
Volkswagen,Polo,169,46000,Manual,first,Petrol,305000.0
Volkswagen,Polo,181,65000,Manual,first,Petrol,240000.0
Lexus,LX,217,42000,Manual,third,Petrol,130000.0
Toyota,Etios,109,36681,Manual,first,Diesel,671000.0
Mahindra,XUV500,133,67000,Manual,second,Diesel,720000.0
Hyundai,i10,109,18000,Automatic,first,Petrol,540000.0
Ford,Ecosport,121,56409,Manual,first,Diesel,663000.0
Maruti Suzuki,Ertiga,109,65263,Manual,first,CNG,750000.0
Honda,City,85,20300,Automatic,first,Petrol,1421000.0
Honda,City,181,45008,Manual,first,Petrol,300000.0
Maruti Suzuki,Celerio,97,21799,Manual,first,Petrol,511000.00000000006
Volkswagen,Vento,169,57328,Manual,first,Petrol,339000.0
Toyota,Innova,97,35358,Automatic,first,Diesel,2299000.0
Hyundai,i20,193,46946,Manual,second,Petrol,235000.0
Maruti Suzuki,Ritz,157,39772,Manual,first,Diesel,285000.0
Audi,A6,133,58000,Automatic,first,Diesel,1850000.0
Renault,Duster,133,52000,Manual,first,Petrol,599000.0
Honda,Civic,205,152000,Manual,second,Petrol,300000.0
Tata,Tiago,109,42700,Manual,first,Petrol,360000.0
Audi,A4,133,60000,Automatic,first,Diesel,2400000.0
Maruti Suzuki,Swift Dzire,121,33195,Manual,first,Petrol,626000.0
Toyota,Fortuner,181,110000,Manual,first,Diesel,1370000.0
Mercedes-Benz,M-Class,109,52000,Automatic,first,Diesel,3500000.0
Hyundai,i20,121,64399,Manual,first,Diesel,501999.99999999994
Maruti Suzuki,Wagon-R,121,55000,Manual,first,Petrol,310000.0
Volkswagen,Vento,157,50000,Manual,first,Diesel,550000.0
Maruti Suzuki,Swift Dzire,133,33485,Manual,first,Petrol,359000.0
Fiat,Linea,121,32000,Manual,first,Diesel,465000.00000000006
Honda,City,193,71400,Manual,third,Petrol,380000.0
Hyundai,Creta,109,41713,Manual,first,Diesel,1250000.0
Honda,City,97,46000,Manual,first,Diesel,1290000.0
Maruti Suzuki,Omni,121,52950,Manual,first,Petrol,235000.0
Maruti Suzuki,Swift,121,29500,Manual,first,Petrol,415000.00000000006
Mercedes-Benz,M-Class,157,63888,Automatic,first,Diesel,2258000.0
Maruti Suzuki,Alto,109,60000,Manual,first,Petrol,265000.0
Ford,Figo,181,59196,Manual,second,Petrol,225000.0
Toyota,Innova,109,121362,Manual,first,Diesel,1600000.0
BMW,5 Series,145,78000,Automatic,first,Diesel,1950000.0
Hyundai,Santa Fe,121,59000,Automatic,first,Diesel,2100000.0
BMW,5 Series,157,95000,Automatic,second,Diesel,1750000.0
Ford,Fiesta,181,84000,Manual,second,Diesel,241000.0
Toyota,Etios,157,58253,Manual,second,Diesel,445000.0
Land Rover,Range Rover,133,64557,Automatic,second,Diesel,2993000.0
Toyota,Etios Liva,157,24500,Manual,second,Petrol,295000.0
Maruti Suzuki,Alto,193,68078,Manual,first,Petrol,102000.0
Toyota,Fortuner,193,149706,Manual,first,Diesel,1100000.0
Toyota,Qualis,253,215750,Manual,second,Diesel,350000.0
Ford,Ecosport,145,25984,Manual,first,Petrol,535000.0
Maruti Suzuki,Baleno,97,15544,Manual,first,Petrol,565000.0
Mini,Cooper Countryman,121,34000,Automatic,first,Diesel,2200000.0
Hyundai,Verna,145,24000,Automatic,first,Petrol,595000.0
Ford,Figo,169,95000,Manual,third,Diesel,235000.0
Honda,Amaze,133,52000,Manual,second,Diesel,409999.99999999994
Renault,Duster,157,135000,Manual,first,Diesel,540000.0
Ford,Ecosport,97,39000,Manual,first,Diesel,844999.9999999999
BMW,X6,145,45306,Automatic,second,Diesel,4250000.0
Toyota,Fortuner,181,140000,Manual,first,Diesel,1075000.0
Lexus,LS,181,55000,Manual,second,LPG,165000.0
Ssangyong,Rexton,121,67415,Automatic,first,Diesel,1103000.0
Maruti Suzuki,Celerio,109,25562,Manual,first,Petrol,350000.0
Hyundai,i20,109,30292,Manual,first,Petrol,630000.0
Ford,Ecosport,133,84056,Manual,first,Petrol,675000.0
Maruti Suzuki,Ciaz,97,62691,Manual,first,Diesel,750000.0
Audi,A4,145,87000,Automatic,first,Diesel,1550000.0
Honda,Amaze,121,52513,Manual,first,Petrol,465000.00000000006
Ford,Ecosport,109,43983,Automatic,first,Petrol,758000.0
Maruti Suzuki,Alto,145,90121,Manual,first,Petrol,220000.00000000003
Audi,A6,169,50000,Automatic,third,Diesel,2100000.0
Volkswagen,Passat,169,42500,Automatic,first,Diesel,525000.0
Maruti Suzuki,Swift,109,62192,Manual,first,Diesel,522000.0
Lexus,LS,169,128000,Manual,third,Diesel,200000.0
Maruti Suzuki,Ciaz,85,38394,Manual,first,Petrol,918000.0
Tata,Nano,145,37287,Manual,first,Petrol,174000.0
Honda,City,169,60000,Automatic,first,Petrol,445000.0
Ford,Figo,97,39419,Manual,first,Petrol,495000.0
Hyundai,i20,133,55000,Manual,first,Diesel,564000.0
Ford,Ecosport,109,7000,Manual,first,Petrol,690000.0
Audi,A4,169,85000,Automatic,first,Diesel,1395000.0
BMW,1 Series,145,51000,Automatic,second,Diesel,1700000.0
Lexus,LX,157,90000,Manual,second,Diesel,459999.99999999994
Lexus,LX,181,105000,Manual,second,Diesel,521000.0
Hyundai,Creta,97,36458,Manual,first,Petrol,1234000.0
Honda,City,229,109000,Manual,first,Petrol,150000.0
BMW,X1,121,49000,Automatic,first,Diesel,2299000.0
Porsche,Cayman,169,8000,Automatic,first,Petrol,4300000.0
Land Rover,Range Rover,181,45000,Automatic,first,Diesel,4000000.0
Maruti Suzuki,Alto,205,68000,Manual,third,Petrol,120000.0
Hyundai,i10,169,54000,Automatic,first,Petrol,290000.0
Hyundai,Elantra,109,28000,Automatic,first,Petrol,1390000.0
Maruti Suzuki,Ciaz,109,38500,Manual,second,Diesel,785000.0
BMW,X5,109,17738,Automatic,first,Diesel,5445000.0
Chevrolet,Tavera,157,67132,Manual,first,Diesel,475000.0
Volkswagen,Vento,169,47000,Manual,first,Diesel,325000.0
Honda,City,121,28005,Manual,first,Petrol,710000.0
Maruti Suzuki,Swift,97,13000,Manual,first,Petrol,465000.00000000006
Volkswagen,Jetta,157,67000,Manual,first,Diesel,500000.0
Hyundai,i20,121,50000,Manual,first,Petrol,495000.0
Mahindra,XUV500,133,55000,Manual,first,Diesel,980000.0000000001
Mercedes-Benz,E-Class,73,9312,Automatic,first,Diesel,7880000.0
Maruti Suzuki,Celerio,121,30458,Manual,first,Petrol,299000.0
Volkswagen,Vento,133,46000,Manual,first,Petrol,445000.0
Tata,Nano,169,50000,Manual,second,Petrol,75000.0
Hyundai,Xcent,109,36676,Manual,first,CNG,500000.0
Ford,Ecosport,133,72563,Manual,second,Diesel,500000.0
Maruti Suzuki,Swift,121,67000,Manual,first,Petrol,470000.0
Hyundai,Elantra,121,58239,Automatic,first,Petrol,969000.0
Chevrolet,Enjoy,121,57934,Manual,first,Diesel,550000.0
BMW,X5,97,6500000,Automatic,first,Diesel,6500000.0
Volkswagen,Polo,121,63000,Manual,first,Diesel,511000.00000000006
Skoda,Fabia,157,27014,Manual,first,Petrol,219000.0
Volkswagen,Vento,157,90906,Manual,first,Diesel,425000.0
Ssangyong,Rexton,145,61202,Automatic,first,Diesel,1450000.0
Nissan,Terrano,133,51000,Manual,first,Diesel,565000.0
Toyota,Fortuner,109,88008,Automatic,second,Diesel,2250000.0
Maruti Suzuki,Swift,217,55000,Manual,second,Petrol,175000.0
Toyota,Corolla,253,160000,Automatic,second,Petrol,150000.0
Hyundai,i10,157,42591,Manual,first,Petrol,320000.0
Hyundai,i20,157,67000,Manual,first,Diesel,450000.0
Honda,Amaze,133,48000,Manual,second,Diesel,450000.0
Hyundai,Verna,133,97000,Automatic,first,Diesel,800000.0
Mercedes-Benz,A-Class,85,10000,Automatic,first,Diesel,2890000.0
Volkswagen,Polo,121,56900,Manual,first,Diesel,409999.99999999994
Hyundai,Santro,229,74483,Automatic,first,Petrol,229999.99999999997
Maruti Suzuki,Baleno,97,36152,Automatic,first,Petrol,722000.0
Maruti Suzuki,Swift,133,85512,Manual,first,Diesel,580000.0
Mahindra,Xylo,145,234000,Manual,second,Diesel,350000.0
Ford,Ecosport,145,36000,Manual,second,Diesel,635000.0
Mahindra,XUV500,121,36096,Manual,first,Diesel,885000.0
Chevrolet,Beat,181,111111,Manual,second,Petrol,200000.0
Hyundai,Verna,157,73000,Manual,first,Petrol,550000.0
Hyundai,i10,133,44300,Manual,second,Petrol,229999.99999999997
Renault,Duster,133,74500,Manual,first,Diesel,795000.0
Hyundai,Xcent,109,21495,Manual,first,Petrol,616000.0
Hyundai,i10,157,59000,Manual,first,Petrol,285000.0
Mercedes-Benz,A-Class,109,23000,Automatic,first,Petrol,2500000.0
Mercedes-Benz,C-Class,205,50135,Manual,first,Diesel,1036000.0
Mercedes-Benz,CLA,109,25000,Automatic,first,Petrol,2600000.0
Hyundai,Verna,145,47000,Manual,first,Diesel,434999.99999999994
Mahindra,Xylo,109,150000,Manual,first,Diesel,450000.0
Maruti Suzuki,Swift Dzire,121,53503,Manual,first,Diesel,500000.0
Hyundai,i10,133,47003,Manual,first,Petrol,367000.0
Tata,Safari Storme,133,80000,Manual,first,Diesel,600000.0
Hyundai,i10,85,20492,Manual,first,Petrol,634000.0
Mini,Cooper,157,17000,Automatic,second,Petrol,2200000.0
Toyota,Corolla,229,79000,Manual,second,Petrol,167000.0
Toyota,Corolla,133,27000,Manual,first,Petrol,795000.0
Maruti Suzuki,Grand Vitara,85,28786,Manual,first,Petrol,974000.0
Mahindra,XUV500,169,143354,Manual,second,Diesel,600000.0
Lexus,LX,205,56000,Manual,second,Petrol,150000.0
Mini,Cooper 3,145,21000,Automatic,first,Petrol,2150000.0
Maruti Suzuki,Wagon-R,133,29202,Manual,first,CNG,390000.0
Maruti Suzuki,Ritz,193,73000,Manual,second,Diesel,235000.0
Volkswagen,Polo,157,74000,Manual,second,Diesel,265000.0
Hyundai,i10,169,65423,Manual,first,Petrol,316000.0
Maruti Suzuki,A-Star,193,65000,Manual,second,Petrol,204999.99999999997
Maruti Suzuki,Wagon-R,145,83875,Manual,second,CNG,295000.0
Maruti Suzuki,Wagon-R,133,55277,Manual,first,Petrol,390000.0
Honda,Mobilio,97,50808,Manual,second,Diesel,668000.0
Hyundai,Eon,97,52000,Manual,second,Petrol,350000.0
Skoda,Rapid,97,32000,Automatic,first,Petrol,811000.0
Maruti Suzuki,Ciaz,97,25000,Manual,first,Diesel,830000.0000000001
Mercedes-Benz,M-Class,109,23218,Automatic,first,Diesel,4561000.0
Skoda,Laura,181,84000,Automatic,first,Diesel,445000.0
Maruti Suzuki,Vitara-Brezza,97,40000,Manual,first,Diesel,785000.0
Lexus,LS,169,17000,Manual,first,LPG,310000.0
Hyundai,i10,133,25135,Manual,first,Diesel,375000.0
Maruti Suzuki,Ertiga,97,65000,Manual,first,Diesel,765000.0
Hyundai,i20,145,40000,Manual,first,Petrol,490000.00000000006
Mahindra,XUV500,85,24500,Automatic,first,Diesel,1652000.0
Skoda,Superb,109,56674,Automatic,first,Petrol,1405000.0
Maruti Suzuki,Ciaz,109,51950,Manual,first,Petrol,675000.0
Hyundai,Creta,109,51000,Manual,first,Diesel,919999.9999999999
Toyota,Etios,157,150000,Manual,third,Diesel,300000.0
Honda,City,205,114750,Manual,second,Petrol,275000.0
BMW,X4,109,107890,Manual,first,Diesel,2050000.0
Hyundai,i20,157,64000,Manual,first,Diesel,425000.0
Ford,Ecosport,109,21460,Manual,first,Petrol,600000.0
Hyundai,i20,121,29634,Manual,second,Petrol,600000.0
Maruti Suzuki,Swift,205,52000,Manual,first,Petrol,241000.0
Honda,Jazz,121,33000,Automatic,first,Petrol,725000.0
Volvo,XC90,133,89230,Manual,first,Diesel,2365000.0
Maruti Suzuki,Baleno,109,27000,Manual,first,Petrol,650000.0
Mercedes-Benz,A-Class,97,72524,Automatic,second,Diesel,1805999.9999999998
Renault,Kwid,109,73000,Manual,first,Petrol,320000.0
Ford,Figo,97,21740,Manual,first,Petrol,642000.0
Toyota,Fortuner,121,59000,Manual,first,Diesel,2300000.0
Honda,City,145,83432,Manual,first,Petrol,590000.0
Mahindra,Scorpio,133,87200,Manual,first,Diesel,775000.0
BMW,3 Series,157,88000,Automatic,first,Diesel,1500000.0
Maruti Suzuki,Vitara-Brezza,97,48324,Manual,first,Diesel,900000.0
Mercedes-Benz,C-Class,169,51000,Automatic,first,Petrol,1150000.0
Hyundai,Verna,157,24000,Manual,second,Petrol,620000.0
Hyundai,i10,97,20773,Manual,first,Diesel,592000.0
Volkswagen,Polo,109,22000,Manual,first,Diesel,629000.0
Honda,Amaze,133,66355,Manual,first,Petrol,412000.0
Honda,CRV,217,115800,Automatic,third,Petrol,380000.0
Hyundai,Santro,133,41125,Manual,first,Petrol,270000.0
Mercedes-Benz,B-Class,97,43812,Automatic,first,Diesel,2028000.0
Honda,Amaze,133,69876,Manual,first,Petrol,390000.0
Toyota,Fortuner,133,102000,Automatic,second,Diesel,1650000.0
Hyundai,Verna,169,68000,Manual,first,Petrol,370000.0
Jaguar,XJ,109,12000,Automatic,first,Diesel,7900000.0
BMW,3 Series,145,25000,Automatic,first,Diesel,1798999.9999999998
Hyundai,i20,145,51873,Manual,first,Diesel,390000.0
Ford,Figo,157,72500,Manual,first,Diesel,312000.0
Maruti Suzuki,Wagon-R,217,83000,Manual,first,Petrol,165000.0
Hyundai,Xcent,121,39871,Manual,first,Petrol,350000.0
Mahindra,Xylo,121,82000,Manual,second,Diesel,484999.99999999994
Mercedes-Benz,C-Class,85,23152,Automatic,first,Diesel,3922000.0
Hyundai,i10,217,71600,Manual,second,Petrol,200000.0
Toyota,Fortuner,181,122000,Manual,second,Diesel,1044999.9999999999
Toyota,Camry,109,29277,Automatic,first,Petrol,2700000.0
Ford,Figo,169,60000,Manual,first,Diesel,225000.0
Hyundai,Xcent,133,42000,Manual,first,Petrol,345000.0
Hyundai,i20,109,61823,Manual,first,Petrol,614000.0
Hyundai,i10,157,53000,Manual,second,LPG,285000.0
Lexus,LX,121,75000,Manual,first,CNG,325000.0
Maruti Suzuki,Swift Dzire,169,110000,Manual,first,Diesel,400000.0
Honda,City,181,38446,Manual,first,Petrol,259000.0
Maruti Suzuki,Baleno,97,33000,Manual,first,Diesel,696000.0
Toyota,Etios Liva,169,42118,Manual,first,Petrol,219000.0
Hyundai,Eon,109,70000,Manual,first,Petrol,300000.0
Volkswagen,Polo,157,68038,Manual,first,Diesel,360000.0
Chevrolet,Beat,133,55012,Manual,second,Diesel,370000.0
BMW,5 Series,145,55000,Automatic,first,Diesel,2175000.0
Mercedes-Benz,GLC,97,25000,Automatic,first,Diesel,4500000.0
Maruti Suzuki,Alto,169,46808,Manual,second,Petrol,319000.0
Hyundai,Xcent,121,65743,Manual,first,Petrol,620000.0
Hyundai,i10,145,64466,Manual,first,Petrol,396000.0
Tata,Indica,193,75648,Manual,first,Diesel,82000.0
Maruti Suzuki,Swift Dzire,109,80000,Manual,first,Diesel,450000.0
Hyundai,Xcent,97,69000,Manual,first,Diesel,355000.0
Nissan,Sunny,133,79200,Manual,first,Diesel,550000.0
Hyundai,Creta,109,29477,Manual,first,Petrol,1025000.0
